transaction_id,user_id,timestamp,amount,recipient_id,transaction_type,device_id,location,is_fraud,fraud_type
TXN_00000415,USER_0088,2025-09-09 03:13:19.647911,3979.47,RECIP_0154,P2P,DEV_060,Kolkata,0,legitimate
TXN_00000416,USER_0914,2025-09-27 02:49:19.647917,6086.34,RECIP_0283,Recharge,DEV_052,Hyderabad,0,legitimate
TXN_00000417,USER_0795,2025-10-24 11:32:19.647923,3734.59,RECIP_0190,P2P,DEV_082,Kolkata,0,legitimate
TXN_00000418,USER_0650,2025-09-19 03:40:19.647929,23475.04,RECIP_0349,Bill Payment,DEV_073,Chennai,0,legitimate
TXN_00000419,USER_0413,2025-10-30 16:22:19.647935,7807.13,RECIP_0491,P2P,DEV_004,Bangalore,0,legitimate
TXN_00000420,USER_0544,2025-10-02 02:03:19.647941,6806.29,RECIP_0034,Recharge,DEV_045,Chennai,0,legitimate
TXN_00000421,USER_0108,2025-11-15 11:34:19.647947,6513.32,RECIP_0305,Bill Payment,DEV_073,Chennai,0,legitimate
TXN_00000422,USER_0044,2025-10-17 13:11:19.647953,9981.18,RECIP_0063,P2P,DEV_071,Hyderabad,0,legitimate
TXN_00000423,USER_0768,2025-11-11 18:31:19.647959,2242.97,RECIP_0327,Recharge,DEV_062,Mumbai,0,legitimate
TXN_00000424,USER_0960,2025-10-04 00:49:19.647965,4856.27,RECIP_0387,P2P,DEV_067,Bangalore,0,legitimate
TXN_00000425,USER_0911,2025-11-10 07:40:19.647971,50597.18,RECIP_0435,P2M,DEV_034,Hyderabad,1,new_recipient
TXN_00000426,USER_0554,2025-10-16 03:54:19.647976,15807.82,RECIP_0236,Bill Payment,DEV_023,Bangalore,0,legitimate
TXN_00000427,USER_0988,2025-09-25 11:10:19.647982,10746.41,RECIP_0043,Bill Payment,DEV_089,Delhi,0,legitimate
TXN_00000428,USER_0488,2025-10-21 15:37:19.647988,649.66,RECIP_0133,Recharge,DEV_085,Mumbai,0,legitimate
TXN_00000429,USER_0832,2025-11-29 04:51:19.647994,7939.13,RECIP_0017,Bill Payment,DEV_005,Delhi,0,legitimate
TXN_00000430,USER_0313,2025-11-04 14:09:19.648000,8211.38,RECIP_0008,P2P,DEV_040,Bangalore,0,legitimate
TXN_00000431,USER_0956,2025-09-09 07:08:19.648007,314643.69,RECIP_0450,Recharge,DEV_027,Kolkata,1,new_recipient
TXN_00000432,USER_0967,2025-11-06 23:02:19.648013,16631.59,RECIP_0017,P2M,DEV_086,Mumbai,0,legitimate
TXN_00000433,USER_0967,2025-10-14 09:44:19.648019,6477.03,RECIP_0182,P2M,DEV_016,Mumbai,0,legitimate
TXN_00000434,USER_0735,2025-10-22 10:31:19.648025,14743.29,RECIP_0009,P2M,DEV_004,Bangalore,1,new_recipient
TXN_00000435,USER_0553,2025-11-11 05:17:19.648030,3701.44,RECIP_0239,Recharge,DEV_042,Kolkata,0,legitimate
TXN_00000436,USER_0418,2025-09-16 15:25:19.648036,3592.26,RECIP_0094,P2M,DEV_031,Chennai,0,legitimate
TXN_00000437,USER_0080,2025-11-27 02:02:19.648042,20337.83,RECIP_0196,Recharge,DEV_040,Chennai,0,legitimate
TXN_00000438,USER_0615,2025-10-08 07:43:19.648048,32696.29,RECIP_0316,Bill Payment,DEV_051,Kolkata,0,legitimate
TXN_00000439,USER_0390,2025-11-22 12:18:19.648054,1365.74,RECIP_0298,Recharge,DEV_071,Delhi,0,legitimate
TXN_00000440,USER_0513,2025-10-14 13:04:19.648060,5080.83,RECIP_0082,Bill Payment,DEV_070,Hyderabad,1,fake_refund
TXN_00000441,USER_0277,2025-09-15 14:58:19.648066,2781.96,RECIP_0107,Recharge,DEV_049,Delhi,0,legitimate
TXN_00000442,USER_0427,2025-10-15 23:34:19.648072,2335.68,RECIP_0358,Recharge,DEV_074,Chennai,0,legitimate
TXN_00000443,USER_0401,2025-09-23 03:07:19.648078,2,RECIP_0390,P2P,DEV_040,Delhi,1,micropay_scam
TXN_00000444,USER_0814,2025-09-27 21:41:19.648084,11324.22,RECIP_0289,Recharge,DEV_034,Kolkata,0,legitimate
TXN_00000445,USER_0763,2025-11-14 06:20:19.648089,11470.0,RECIP_0066,P2M,DEV_040,Kolkata,1,fake_refund
TXN_00000446,USER_0722,2025-11-04 11:05:19.648095,9910.47,RECIP_0225,P2P,DEV_093,Bangalore,0,legitimate
TXN_00000447,USER_0949,2025-10-14 04:34:19.648101,33017.32,RECIP_0234,Recharge,DEV_099,Hyderabad,1,velocity_attack
TXN_00000448,USER_0888,2025-10-25 19:08:19.648107,9621.84,RECIP_0340,P2P,DEV_029,Mumbai,0,legitimate
TXN_00000449,USER_0617,2025-10-01 23:16:19.648118,20912.81,RECIP_0031,P2P,DEV_085,Mumbai,0,legitimate
TXN_00000450,USER_0493,2025-09-21 23:54:19.648124,20459.27,RECIP_0041,Bill Payment,DEV_074,Delhi,0,legitimate
TXN_00000451,USER_0993,2025-10-13 16:25:19.648130,10157.42,RECIP_0282,P2M,DEV_019,Chennai,0,legitimate
TXN_00000452,USER_0531,2025-12-05 01:23:19.648136,11048.55,RECIP_0373,Recharge,DEV_053,Bangalore,0,legitimate
TXN_00000453,USER_0062,2025-11-06 07:23:19.648142,2251.49,RECIP_0294,Recharge,DEV_049,Kolkata,0,legitimate
TXN_00000454,USER_0319,2025-09-22 10:45:19.648148,1792.47,RECIP_0437,Recharge,DEV_020,Bangalore,1,fake_refund
TXN_00000455,USER_0730,2025-09-21 21:46:19.648154,5,RECIP_0282,P2M,DEV_100,Delhi,1,micropay_scam
TXN_00000456,USER_0550,2025-10-11 03:34:19.648159,16736.05,RECIP_0455,P2M,DEV_010,Bangalore,0,legitimate
TXN_00000457,USER_0856,2025-11-17 03:53:19.648165,7952.34,RECIP_0064,P2M,DEV_055,Mumbai,0,legitimate
TXN_00000458,USER_0231,2025-09-06 13:00:19.648171,5829.54,RECIP_0074,P2P,DEV_020,Mumbai,0,legitimate
TXN_00000459,USER_0760,2025-09-19 10:05:19.648177,10298.29,RECIP_0469,Recharge,DEV_069,Kolkata,0,legitimate
TXN_00000460,USER_0163,2025-11-07 17:14:19.648183,21280.5,RECIP_0052,P2M,DEV_048,Delhi,0,legitimate
TXN_00000461,USER_0569,2025-09-16 02:21:19.648189,6030.87,RECIP_0287,P2M,DEV_038,Chennai,1,fake_refund
TXN_00000462,USER_0831,2025-09-06 22:22:19.648194,5,RECIP_0072,P2M,DEV_032,Chennai,1,micropay_scam
TXN_00000463,USER_0379,2025-11-08 10:49:19.648200,4286.31,RECIP_0488,P2M,DEV_042,Hyderabad,0,legitimate
TXN_00000464,USER_0482,2025-10-13 14:10:19.648206,10,RECIP_0451,Bill Payment,DEV_039,Chennai,1,micropay_scam
TXN_00000465,USER_0716,2025-09-26 22:45:19.648211,3203.92,RECIP_0284,P2M,DEV_081,Delhi,0,legitimate
TXN_00000466,USER_0635,2025-11-04 16:34:19.648217,3190.83,RECIP_0393,Bill Payment,DEV_052,Hyderabad,0,legitimate
TXN_00000467,USER_0740,2025-10-07 02:00:19.648223,24722.9,RECIP_0129,P2M,DEV_058,Chennai,1,velocity_attack
TXN_00000468,USER_0133,2025-09-20 23:46:19.648228,1714.34,RECIP_0064,P2P,DEV_027,Kolkata,0,legitimate
TXN_00000469,USER_0892,2025-09-21 06:48:19.648234,10960.98,RECIP_0147,Recharge,DEV_092,Kolkata,0,legitimate
TXN_00000470,USER_0240,2025-10-27 04:13:19.648240,12657.52,RECIP_0003,Bill Payment,DEV_049,Hyderabad,0,legitimate
TXN_00000471,USER_0215,2025-11-08 08:51:19.648246,2531.83,RECIP_0330,Recharge,DEV_006,Mumbai,0,legitimate
TXN_00000472,USER_0231,2025-11-25 08:54:19.648252,3529.68,RECIP_0038,P2M,DEV_078,Hyderabad,0,legitimate
TXN_00000473,USER_0856,2025-11-10 17:06:19.648258,51474.66,RECIP_0211,P2M,DEV_011,Kolkata,0,legitimate
TXN_00000474,USER_0745,2025-11-18 07:28:19.648264,5023.39,RECIP_0018,Recharge,DEV_075,Hyderabad,0,legitimate
TXN_00000475,USER_0427,2025-10-13 00:58:19.648270,2663.9,RECIP_0121,Recharge,DEV_031,Hyderabad,0,legitimate
TXN_00000476,USER_0021,2025-10-25 13:07:19.648276,26252.82,RECIP_0407,P2P,DEV_058,Kolkata,0,legitimate
TXN_00000477,USER_0049,2025-10-20 15:39:19.648282,27572.45,RECIP_0044,Recharge,DEV_066,Delhi,0,legitimate
TXN_00000478,USER_0285,2025-11-21 15:22:19.648288,4133.08,RECIP_0323,P2M,DEV_019,Hyderabad,0,legitimate
TXN_00000479,USER_0100,2025-10-15 01:54:19.648293,2506.34,RECIP_0292,Bill Payment,DEV_051,Bangalore,0,legitimate
TXN_00000480,USER_0977,2025-12-01 19:41:19.648302,11795.12,RECIP_0330,P2P,DEV_012,Kolkata,0,legitimate
TXN_00000481,USER_0439,2025-11-18 22:15:19.648308,11618.19,RECIP_0172,Bill Payment,DEV_086,Bangalore,0,legitimate
TXN_00000482,USER_0226,2025-09-09 12:18:19.648314,1690.44,RECIP_0099,Bill Payment,DEV_098,Delhi,0,legitimate
TXN_00000483,USER_0865,2025-09-24 12:42:19.648319,18157.77,RECIP_0185,P2P,DEV_028,Chennai,0,legitimate
TXN_00000484,USER_0254,2025-11-07 05:48:19.648325,5635.05,RECIP_0304,P2P,DEV_005,Bangalore,1,fake_refund
TXN_00000485,USER_0316,2025-09-07 18:05:19.648331,4838.89,RECIP_0025,P2M,DEV_064,Mumbai,0,legitimate
TXN_00000486,USER_0699,2025-09-25 16:38:19.648337,3557.64,RECIP_0470,P2P,DEV_037,Bangalore,0,legitimate
TXN_00000487,USER_0639,2025-10-09 13:17:19.648342,9332.97,RECIP_0207,Bill Payment,DEV_089,Mumbai,0,legitimate
TXN_00000488,USER_0640,2025-09-27 18:14:19.648348,5736.24,RECIP_0258,Bill Payment,DEV_019,Chennai,0,legitimate
TXN_00000489,USER_0974,2025-09-11 01:35:19.648354,2109.34,RECIP_0388,P2M,DEV_096,Bangalore,0,legitimate
TXN_00000490,USER_0666,2025-11-19 22:42:19.648360,10797.24,RECIP_0293,P2M,DEV_088,Hyderabad,0,legitimate
TXN_00000491,USER_0091,2025-09-11 13:02:19.648366,11165.45,RECIP_0459,Recharge,DEV_078,Delhi,0,legitimate
TXN_00000492,USER_0721,2025-11-16 19:42:19.648373,23181.56,RECIP_0370,Bill Payment,DEV_064,Kolkata,1,velocity_attack
TXN_00000493,USER_0388,2025-10-07 21:41:19.648378,1553.93,RECIP_0242,Recharge,DEV_040,Mumbai,0,legitimate
TXN_00000494,USER_0572,2025-09-27 10:23:19.648387,5155.49,RECIP_0330,Recharge,DEV_068,Delhi,0,legitimate
TXN_00000495,USER_0557,2025-10-09 10:49:19.648393,2832.12,RECIP_0383,Recharge,DEV_023,Mumbai,0,legitimate
TXN_00000496,USER_0327,2025-10-06 12:58:19.648398,1940.03,RECIP_0371,P2P,DEV_069,Chennai,0,legitimate
TXN_00000497,USER_0223,2025-11-15 04:41:19.648404,4883.84,RECIP_0235,Bill Payment,DEV_071,Delhi,0,legitimate
TXN_00000498,USER_0833,2025-10-27 03:03:19.648409,11978.62,RECIP_0458,Recharge,DEV_023,Bangalore,0,legitimate
TXN_00000499,USER_0409,2025-10-01 02:09:19.648415,40441.62,RECIP_0355,P2M,DEV_056,Bangalore,0,legitimate
TXN_00000500,USER_0771,2025-09-21 22:02:19.648421,2824.97,RECIP_0029,Recharge,DEV_007,Delhi,0,legitimate
TXN_00000501,USER_0006,2025-10-01 21:42:19.648427,6374.52,RECIP_0027,Bill Payment,DEV_095,Chennai,0,legitimate
TXN_00000502,USER_0305,2025-10-25 22:23:19.648433,3344.78,RECIP_0349,Bill Payment,DEV_055,Bangalore,0,legitimate
TXN_00000503,USER_0844,2025-09-29 03:28:19.648439,5841.74,RECIP_0321,Bill Payment,DEV_033,Kolkata,0,legitimate
TXN_00000504,USER_0838,2025-11-05 22:39:19.648445,17273.39,RECIP_0093,Bill Payment,DEV_077,Hyderabad,0,legitimate
TXN_00000505,USER_0156,2025-10-29 04:59:19.648451,47143.93,RECIP_0152,Bill Payment,DEV_063,Hyderabad,1,velocity_attack
TXN_00000506,USER_0550,2025-10-05 14:35:19.648456,2696.43,RECIP_0030,Recharge,DEV_035,Bangalore,0,legitimate
TXN_00000507,USER_0127,2025-10-18 17:45:19.648462,1,RECIP_0078,Bill Payment,DEV_068,Kolkata,1,micropay_scam
TXN_00000508,USER_0439,2025-10-29 21:41:19.648468,2685.62,RECIP_0124,P2P,DEV_051,Delhi,0,legitimate
TXN_00000509,USER_0177,2025-11-25 08:25:19.648473,7898.79,RECIP_0171,P2M,DEV_098,Hyderabad,0,legitimate
TXN_00000510,USER_0543,2025-11-08 04:14:19.648480,2490.38,RECIP_0416,Recharge,DEV_077,Hyderabad,0,legitimate
TXN_00000511,USER_0922,2025-10-05 19:12:19.648486,1612.02,RECIP_0090,P2M,DEV_042,Mumbai,0,legitimate
TXN_00000512,USER_0854,2025-11-21 17:24:19.648491,2067.77,RECIP_0396,Bill Payment,DEV_067,Chennai,1,fake_refund
TXN_00000513,USER_0047,2025-10-05 18:38:19.648497,6304.41,RECIP_0426,Bill Payment,DEV_086,Chennai,0,legitimate
TXN_00000514,USER_0904,2025-10-08 08:13:19.648503,6826.59,RECIP_0190,Bill Payment,DEV_040,Bangalore,0,legitimate
TXN_00000515,USER_0688,2025-10-26 19:37:19.648509,43543.42,RECIP_0318,Recharge,DEV_082,Hyderabad,0,legitimate
TXN_00000516,USER_0860,2025-09-10 16:12:19.648515,49857.97,RECIP_0357,Bill Payment,DEV_096,Delhi,0,legitimate
TXN_00000517,USER_0565,2025-10-12 16:07:19.648521,2867.78,RECIP_0459,Recharge,DEV_057,Chennai,0,legitimate
TXN_00000518,USER_0434,2025-10-14 09:07:19.648526,5530.54,RECIP_0159,Bill Payment,DEV_016,Chennai,0,legitimate
TXN_00000519,USER_0644,2025-11-16 22:48:19.648532,6426.24,RECIP_0453,Bill Payment,DEV_015,Hyderabad,0,legitimate
TXN_00000520,USER_0688,2025-10-19 21:59:19.648538,3651.96,RECIP_0487,P2P,DEV_010,Chennai,0,legitimate
TXN_00000521,USER_0669,2025-10-15 10:08:19.648544,60507.0,RECIP_0460,Recharge,DEV_063,Mumbai,1,new_recipient
TXN_00000522,USER_0609,2025-11-24 13:37:19.648549,14517.0,RECIP_0267,P2M,DEV_070,Delhi,0,legitimate
TXN_00000523,USER_0928,2025-09-16 03:32:19.648556,2206.45,RECIP_0259,P2M,DEV_094,Kolkata,0,legitimate
TXN_00000524,USER_0498,2025-10-02 20:17:19.648561,2670.11,RECIP_0435,Recharge,DEV_027,Mumbai,0,legitimate
TXN_00000525,USER_0054,2025-11-02 07:51:19.648567,443.49,RECIP_0480,P2P,DEV_062,Hyderabad,0,legitimate
TXN_00000526,USER_0965,2025-09-09 06:18:19.648573,10771.55,RECIP_0481,P2P,DEV_021,Hyderabad,0,legitimate
TXN_00000527,USER_0769,2025-09-16 13:11:19.648579,8495.61,RECIP_0003,Bill Payment,DEV_013,Kolkata,0,legitimate
TXN_00000528,USER_0199,2025-10-06 09:13:19.648584,1418.77,RECIP_0355,P2M,DEV_026,Hyderabad,0,legitimate
TXN_00000529,USER_0543,2025-09-06 22:49:19.648590,39964.14,RECIP_0325,Recharge,DEV_061,Mumbai,1,velocity_attack
TXN_00000530,USER_0931,2025-09-29 10:28:19.648596,30632.08,RECIP_0483,Recharge,DEV_054,Hyderabad,0,legitimate
TXN_00000531,USER_0410,2025-11-25 18:11:19.648602,4193.68,RECIP_0358,Bill Payment,DEV_092,Mumbai,0,legitimate
TXN_00000532,USER_0039,2025-11-27 12:53:19.648608,10119.74,RECIP_0118,P2P,DEV_031,Mumbai,0,legitimate
TXN_00000533,USER_0490,2025-10-11 01:51:19.648614,2913.57,RECIP_0182,Recharge,DEV_068,Hyderabad,0,legitimate
TXN_00000534,USER_0048,2025-10-04 07:48:19.648620,10799.37,RECIP_0064,P2P,DEV_069,Kolkata,0,legitimate
TXN_00000535,USER_0475,2025-10-22 20:44:19.648626,7996.44,RECIP_0390,Bill Payment,DEV_087,Kolkata,0,legitimate
TXN_00000536,USER_0578,2025-10-30 01:14:19.648632,22070.27,RECIP_0453,Bill Payment,DEV_015,Mumbai,0,legitimate
TXN_00000537,USER_0543,2025-09-07 11:39:19.648637,16745.85,RECIP_0015,P2P,DEV_066,Kolkata,0,legitimate
TXN_00000538,USER_0757,2025-09-29 14:04:19.648643,2140.15,RECIP_0210,Bill Payment,DEV_083,Bangalore,0,legitimate
TXN_00000539,USER_0486,2025-10-06 18:23:19.648649,1528.35,RECIP_0433,P2P,DEV_068,Bangalore,0,legitimate
TXN_00000540,USER_0426,2025-09-08 02:23:19.648655,7554.39,RECIP_0487,Bill Payment,DEV_061,Delhi,0,legitimate
TXN_00000541,USER_0416,2025-11-24 18:40:19.648661,9925.01,RECIP_0361,P2P,DEV_071,Hyderabad,0,legitimate
TXN_00000542,USER_0522,2025-09-18 22:05:19.648667,2255.23,RECIP_0385,Recharge,DEV_086,Kolkata,0,legitimate
TXN_00000543,USER_0395,2025-09-09 00:18:19.648673,5793.29,RECIP_0135,Recharge,DEV_029,Mumbai,0,legitimate
TXN_00000544,USER_0163,2025-09-12 22:00:19.648679,23311.8,RECIP_0143,Recharge,DEV_026,Delhi,0,legitimate
TXN_00000545,USER_0748,2025-10-14 05:38:19.648685,8024.8,RECIP_0320,Recharge,DEV_099,Kolkata,0,legitimate
TXN_00000546,USER_0079,2025-11-01 08:25:19.648691,8640.09,RECIP_0226,P2M,DEV_054,Delhi,0,legitimate
TXN_00000547,USER_0230,2025-11-30 08:38:19.648697,1410.93,RECIP_0087,P2M,DEV_072,Delhi,0,legitimate
TXN_00000548,USER_0432,2025-11-26 03:23:19.648703,1333.27,RECIP_0381,Recharge,DEV_066,Delhi,0,legitimate
TXN_00000549,USER_0410,2025-12-03 21:57:19.648709,12474.0,RECIP_0452,P2M,DEV_083,Hyderabad,0,legitimate
TXN_00000550,USER_0507,2025-11-17 00:09:19.648714,15980.83,RECIP_0390,P2M,DEV_046,Hyderabad,0,legitimate
TXN_00000551,USER_0560,2025-10-10 19:20:19.648720,9683.23,RECIP_0422,Recharge,DEV_001,Bangalore,0,legitimate
TXN_00000552,USER_0060,2025-10-24 08:24:19.648729,2915.29,RECIP_0165,Recharge,DEV_096,Kolkata,0,legitimate
TXN_00000553,USER_0968,2025-09-10 05:53:19.648735,21469.08,RECIP_0408,Bill Payment,DEV_096,Delhi,0,legitimate
TXN_00000554,USER_0322,2025-09-26 01:56:19.648740,32877.74,RECIP_0281,Recharge,DEV_048,Kolkata,1,new_recipient
TXN_00000555,USER_0280,2025-09-13 06:01:19.648746,14194.4,RECIP_0141,P2P,DEV_061,Delhi,0,legitimate
TXN_00000556,USER_0482,2025-10-19 05:30:19.648752,11599.82,RECIP_0160,Bill Payment,DEV_043,Chennai,1,fake_refund
TXN_00000557,USER_0938,2025-11-16 07:30:19.648758,9471.71,RECIP_0389,Recharge,DEV_080,Mumbai,0,legitimate
TXN_00000558,USER_0147,2025-10-12 04:53:19.648767,14861.62,RECIP_0045,P2M,DEV_038,Hyderabad,0,legitimate
TXN_00000559,USER_0358,2025-09-10 22:23:19.648773,10,RECIP_0367,Bill Payment,DEV_084,Delhi,1,micropay_scam
TXN_00000560,USER_0424,2025-11-01 06:28:19.648779,5089.54,RECIP_0349,Recharge,DEV_033,Kolkata,0,legitimate
TXN_00000561,USER_0850,2025-11-12 08:30:19.648785,3295.43,RECIP_0015,P2M,DEV_006,Mumbai,0,legitimate
TXN_00000562,USER_0528,2025-11-30 21:58:19.648791,19336.87,RECIP_0204,P2M,DEV_029,Chennai,1,fake_refund
TXN_00000563,USER_0732,2025-09-29 00:16:19.648797,3748.59,RECIP_0266,Bill Payment,DEV_077,Bangalore,0,legitimate
TXN_00000564,USER_0823,2025-09-11 20:53:19.648803,2518.74,RECIP_0012,Bill Payment,DEV_056,Kolkata,0,legitimate
TXN_00000565,USER_0278,2025-10-28 06:56:19.648809,21662.8,RECIP_0148,Recharge,DEV_051,Chennai,0,legitimate
TXN_00000566,USER_0157,2025-10-18 23:15:19.648815,41485.26,RECIP_0140,Recharge,DEV_014,Delhi,0,legitimate
TXN_00000567,USER_0621,2025-10-31 23:50:19.648821,5969.63,RECIP_0063,P2P,DEV_007,Bangalore,0,legitimate
TXN_00000568,USER_0674,2025-10-30 19:26:19.648827,7050.33,RECIP_0063,Recharge,DEV_006,Delhi,0,legitimate
TXN_00000569,USER_0758,2025-09-21 10:55:19.648833,34681.73,RECIP_0271,P2M,DEV_056,Mumbai,0,legitimate
TXN_00000570,USER_0155,2025-12-01 04:06:19.648839,2536.06,RECIP_0343,P2P,DEV_013,Mumbai,0,legitimate
TXN_00000571,USER_0588,2025-09-10 00:26:19.648844,4628.87,RECIP_0279,Recharge,DEV_079,Hyderabad,0,legitimate
TXN_00000572,USER_0700,2025-11-19 00:21:19.648850,3835.52,RECIP_0218,Recharge,DEV_047,Delhi,0,legitimate
TXN_00000573,USER_0597,2025-09-08 02:52:19.648856,2553.97,RECIP_0366,Recharge,DEV_053,Chennai,0,legitimate
TXN_00000574,USER_0254,2025-09-06 11:54:19.648862,8165.56,RECIP_0210,P2P,DEV_077,Mumbai,0,legitimate
TXN_00000575,USER_0032,2025-09-28 08:19:19.648868,30167.92,RECIP_0039,Recharge,DEV_063,Kolkata,0,legitimate
TXN_00000576,USER_0470,2025-11-13 20:38:19.648873,7852.57,RECIP_0483,P2P,DEV_095,Delhi,1,velocity_attack
TXN_00000577,USER_0970,2025-10-05 15:03:19.648879,10426.99,RECIP_0142,Bill Payment,DEV_097,Delhi,0,legitimate
TXN_00000578,USER_0611,2025-10-08 23:39:19.648885,3649.88,RECIP_0218,Bill Payment,DEV_047,Bangalore,0,legitimate
TXN_00000579,USER_0961,2025-10-24 23:00:19.648891,3469.48,RECIP_0343,Bill Payment,DEV_002,Mumbai,0,legitimate
TXN_00000580,USER_0692,2025-10-30 08:04:19.648897,4692.24,RECIP_0349,P2M,DEV_081,Bangalore,0,legitimate
TXN_00000581,USER_0684,2025-10-07 18:24:19.648903,1262.67,RECIP_0006,P2P,DEV_025,Kolkata,0,legitimate
TXN_00000582,USER_0918,2025-11-11 12:14:19.648908,17408.72,RECIP_0250,Recharge,DEV_075,Bangalore,1,new_recipient
TXN_00000583,USER_0683,2025-10-27 23:33:19.648914,9993.25,RECIP_0408,P2M,DEV_036,Delhi,0,legitimate
TXN_00000584,USER_0365,2025-10-08 13:27:19.648920,12066.93,RECIP_0268,Bill Payment,DEV_056,Delhi,0,legitimate
TXN_00000585,USER_0940,2025-11-19 17:07:19.648926,1678.01,RECIP_0128,Bill Payment,DEV_025,Bangalore,0,legitimate
TXN_00000586,USER_0295,2025-09-22 06:06:19.648931,10,RECIP_0268,P2M,DEV_053,Chennai,0,legitimate
TXN_00000587,USER_0737,2025-09-20 15:53:19.648937,5753.63,RECIP_0184,P2M,DEV_066,Delhi,0,legitimate
TXN_00000588,USER_0073,2025-10-10 20:52:19.648943,19537.57,RECIP_0059,P2P,DEV_076,Bangalore,0,legitimate
TXN_00000589,USER_0668,2025-10-14 02:13:19.648949,28429.34,RECIP_0455,P2M,DEV_072,Mumbai,0,legitimate
TXN_00000590,USER_0846,2025-09-12 21:25:19.648955,1445.98,RECIP_0395,P2P,DEV_068,Bangalore,0,legitimate
TXN_00000591,USER_0349,2025-10-05 08:22:19.648961,21735.19,RECIP_0015,P2P,DEV_085,Bangalore,0,legitimate
TXN_00000592,USER_0695,2025-12-04 14:42:19.648966,7742.6,RECIP_0319,Recharge,DEV_012,Hyderabad,0,legitimate
TXN_00000593,USER_0893,2025-09-05 08:56:19.648972,2708.19,RECIP_0284,P2P,DEV_063,Chennai,0,legitimate
TXN_00000594,USER_0165,2025-11-05 08:06:19.648978,3175.63,RECIP_0206,Bill Payment,DEV_017,Bangalore,0,legitimate
TXN_00000595,USER_0975,2025-11-12 10:26:19.648984,2806.32,RECIP_0008,Bill Payment,DEV_072,Mumbai,0,legitimate
TXN_00000596,USER_0741,2025-11-16 07:23:19.648989,5767.9,RECIP_0358,P2M,DEV_055,Mumbai,0,legitimate
TXN_00000597,USER_0708,2025-09-06 07:51:19.648996,9304.65,RECIP_0088,Recharge,DEV_051,Hyderabad,0,legitimate
TXN_00000598,USER_0838,2025-10-13 15:23:19.649001,5434.98,RECIP_0044,P2P,DEV_023,Mumbai,0,legitimate
TXN_00000599,USER_0690,2025-11-18 00:14:19.649007,2228.21,RECIP_0414,Bill Payment,DEV_017,Kolkata,0,legitimate
TXN_00000600,USER_0281,2025-10-26 05:07:19.649013,5,RECIP_0323,P2P,DEV_009,Mumbai,1,micropay_scam
TXN_00000601,USER_0526,2025-09-10 03:30:19.649018,4318.74,RECIP_0485,P2P,DEV_093,Hyderabad,0,legitimate
TXN_00000602,USER_0021,2025-10-19 05:44:19.649024,8814.59,RECIP_0281,Bill Payment,DEV_016,Delhi,1,new_recipient
TXN_00000603,USER_0029,2025-11-11 14:53:19.649030,4405.47,RECIP_0370,Recharge,DEV_005,Bangalore,0,legitimate
TXN_00000604,USER_0599,2025-11-29 08:35:19.649035,1046.6,RECIP_0097,Bill Payment,DEV_046,Chennai,0,legitimate
TXN_00000605,USER_0460,2025-11-27 16:53:19.649041,3381.73,RECIP_0382,Bill Payment,DEV_068,Bangalore,0,legitimate
TXN_00000606,USER_0692,2025-09-23 04:40:19.649047,14341.36,RECIP_0371,Recharge,DEV_064,Chennai,0,legitimate
TXN_00000607,USER_0376,2025-10-31 08:55:19.649053,16942.05,RECIP_0145,P2M,DEV_040,Hyderabad,1,velocity_attack
TXN_00000608,USER_0038,2025-11-21 17:24:19.649058,3656.92,RECIP_0080,Bill Payment,DEV_053,Mumbai,0,legitimate
TXN_00000609,USER_0141,2025-09-29 23:27:19.649064,2067.07,RECIP_0316,Bill Payment,DEV_080,Kolkata,0,legitimate
TXN_00000610,USER_0822,2025-11-28 12:21:19.649070,506.07,RECIP_0457,Recharge,DEV_019,Bangalore,0,legitimate
TXN_00000611,USER_0446,2025-10-09 05:22:19.649076,23222.21,RECIP_0407,Bill Payment,DEV_086,Kolkata,0,legitimate
TXN_00000612,USER_0922,2025-09-30 04:03:19.649081,31089.5,RECIP_0027,Bill Payment,DEV_010,Hyderabad,1,new_recipient
TXN_00000613,USER_0414,2025-10-24 18:29:19.649087,38634.05,RECIP_0063,P2P,DEV_019,Hyderabad,0,legitimate
TXN_00000614,USER_0399,2025-09-20 03:09:19.649093,11376.14,RECIP_0239,Bill Payment,DEV_032,Delhi,0,legitimate
TXN_00000615,USER_0783,2025-09-09 14:07:19.649099,21487.15,RECIP_0193,Recharge,DEV_004,Chennai,0,legitimate
TXN_00000616,USER_0934,2025-11-19 18:39:19.649104,12800.78,RECIP_0440,Bill Payment,DEV_027,Delhi,0,legitimate
TXN_00000617,USER_0411,2025-11-11 13:27:19.649110,66538.98,RECIP_0194,P2M,DEV_092,Chennai,0,legitimate
TXN_00000618,USER_0103,2025-10-29 05:58:19.649116,2173.19,RECIP_0329,Recharge,DEV_056,Hyderabad,0,legitimate
TXN_00000619,USER_0133,2025-10-17 19:29:19.649121,10,RECIP_0296,P2P,DEV_008,Kolkata,1,micropay_scam
TXN_00000620,USER_0781,2025-11-19 18:56:19.649127,30628.32,RECIP_0247,Bill Payment,DEV_020,Delhi,0,legitimate
TXN_00000621,USER_0661,2025-09-28 23:36:19.649133,3580.55,RECIP_0202,Recharge,DEV_100,Delhi,0,legitimate
TXN_00000622,USER_0692,2025-10-09 18:50:19.649140,3012.65,RECIP_0111,Recharge,DEV_049,Hyderabad,0,legitimate
